test_id,change_id,actually_affected,reason
T0571,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0572,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0573,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0574,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0575,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0576,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0577,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0578,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0579,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0580,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0581,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0582,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0583,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0584,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0585,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0586,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0587,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0588,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0589,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0590,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0591,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0592,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0593,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0594,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0595,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0596,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0597,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0598,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0599,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0600,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0601,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0602,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0603,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0604,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0605,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0606,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0607,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0608,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0609,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0610,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0611,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0612,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0613,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0614,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0615,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0616,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0617,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0618,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0619,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0620,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0621,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0622,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0623,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0624,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0625,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0626,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0627,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0628,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0629,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0630,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0631,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0632,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0633,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0634,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0635,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0636,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0637,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0638,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0639,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0640,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0641,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0642,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0643,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0644,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0645,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0646,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0647,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0648,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0649,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0650,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0651,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0652,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0653,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0654,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0655,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0656,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0657,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0658,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0659,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0660,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0661,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0662,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0663,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0664,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0665,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0666,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0667,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0668,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0669,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0670,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0671,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0672,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0673,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0674,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0675,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0676,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0677,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0678,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0679,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0680,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0681,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0682,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0683,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0684,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0685,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0686,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0687,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0688,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0689,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0690,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0691,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0692,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0693,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0694,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0695,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0696,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0697,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0698,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0699,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0700,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0701,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0702,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0703,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0704,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0705,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0706,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0707,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0708,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0709,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0710,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0711,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0712,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0713,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0714,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0715,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0716,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0717,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0718,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0719,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0720,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0721,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0722,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0723,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0724,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0725,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0726,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0727,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0728,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0729,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0730,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0731,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0732,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0733,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0734,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0735,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0736,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0737,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0738,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0739,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0740,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0741,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0742,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0743,CHG008,1,"Scenario CHG008: Direct, dependency or module association"
T0744,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0745,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0746,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
T0747,CHG008,0,"Scenario CHG008: Direct, dependency or module association"
